normalization,word_ngram,char_ngram,char_weight,location_boost,mode,queries,recall_at_50,queries_with_hit,benchmark_mix_63_cold_37_warm
russian_lemma,unigram,2_to_6,0.8,1.0,warm,2500,0.5806415384615385,1482,0.5543107692307692
russian_lemma,unigram,2_to_6,0.9,0.0,cold,2500,0.2230666666666667,578,0.226654717948718
russian_lemma,unigram,2_to_6,0.9,0.0,warm,2500,0.2327641025641026,610,0.226654717948718
russian_lemma,unigram,2_to_6,0.9,0.1,cold,2500,0.30738000000000004,793,0.31221276923076924
russian_lemma,unigram,2_to_6,0.9,0.1,warm,2500,0.32044153846153844,833,0.31221276923076924
russian_lemma,unigram,2_to_6,0.9,0.2,cold,2500,0.3711933333333334,952,0.37786376923076925
russian_lemma,unigram,2_to_6,0.9,0.2,warm,2500,0.38922153846153845,1005,0.37786376923076925
russian_lemma,unigram,2_to_6,0.9,0.3,cold,2500,0.40887333333333337,1044,0.4179364358974359
russian_lemma,unigram,2_to_6,0.9,0.3,warm,2500,0.43336820512820506,1113,0.4179364358974359
russian_lemma,unigram,2_to_6,0.9,0.4,cold,2500,0.44691333333333333,1139,0.4570987692307692
russian_lemma,unigram,2_to_6,0.9,0.4,warm,2500,0.4744415384615384,1216,0.4570987692307692
russian_lemma,unigram,2_to_6,0.9,0.5,cold,2500,0.4783133333333333,1216,0.4916931025641026
russian_lemma,unigram,2_to_6,0.9,0.5,warm,2500,0.5144748717948718,1315,0.4916931025641026
russian_lemma,unigram,2_to_6,0.9,0.56,cold,2500,0.4991133333333333,1267,0.5120984358974359
russian_lemma,unigram,2_to_6,0.9,0.56,warm,2500,0.5342082051282052,1363,0.5120984358974359
russian_lemma,unigram,2_to_6,0.9,0.6,cold,2500,0.5095133333333334,1293,0.5214624358974359
russian_lemma,unigram,2_to_6,0.9,0.6,warm,2500,0.5418082051282052,1382,0.5214624358974359
russian_lemma,unigram,2_to_6,0.9,0.7,cold,2500,0.5261133333333333,1335,0.539320435897436
russian_lemma,unigram,2_to_6,0.9,0.7,warm,2500,0.5618082051282052,1433,0.539320435897436
russian_lemma,unigram,2_to_6,0.9,0.8,cold,2500,0.5334466666666666,1353,0.5483064358974359
russian_lemma,unigram,2_to_6,0.9,0.8,warm,2500,0.5736082051282052,1463,0.5483064358974359
russian_lemma,unigram,2_to_6,0.9,0.9,cold,2500,0.5352466666666666,1358,0.550143435897436
russian_lemma,unigram,2_to_6,0.9,0.9,warm,2500,0.5755082051282052,1468,0.550143435897436
russian_lemma,unigram,2_to_6,0.9,1.0,cold,2500,0.5372466666666667,1363,0.5521927692307692
russian_lemma,unigram,2_to_6,0.9,1.0,warm,2500,0.5776415384615385,1474,0.5521927692307692
russian_lemma,unigram,2_to_6,1.0,0.0,cold,2500,0.21543333333333334,558,0.21977371794871797
russian_lemma,unigram,2_to_6,1.0,0.0,warm,2500,0.22716410256410258,596,0.21977371794871797
russian_lemma,unigram,2_to_6,1.0,0.1,cold,2500,0.29488000000000003,761,0.29881243589743595
russian_lemma,unigram,2_to_6,1.0,0.1,warm,2500,0.30550820512820515,795,0.29881243589743595
russian_lemma,unigram,2_to_6,1.0,0.2,cold,2500,0.3562133333333334,915,0.36179843589743593
russian_lemma,unigram,2_to_6,1.0,0.2,warm,2500,0.3713082051282051,959,0.36179843589743593
russian_lemma,unigram,2_to_6,1.0,0.3,cold,2500,0.37544000000000005,963,0.3851937692307692
russian_lemma,unigram,2_to_6,1.0,0.3,warm,2500,0.40180153846153843,1035,0.3851937692307692
russian_lemma,unigram,2_to_6,1.0,0.4,cold,2500,0.38281333333333334,980,0.3941087692307692
russian_lemma,unigram,2_to_6,1.0,0.4,warm,2500,0.4133415384615384,1063,0.3941087692307692
russian_lemma,unigram,2_to_6,1.0,0.5,cold,2500,0.3860133333333333,988,0.3969757692307692
russian_lemma,unigram,2_to_6,1.0,0.5,warm,2500,0.4156415384615384,1068,0.3969757692307692
russian_lemma,unigram,2_to_6,1.0,0.56,cold,2500,0.3860133333333333,988,0.39717310256410254
russian_lemma,unigram,2_to_6,1.0,0.56,warm,2500,0.4161748717948718,1068,0.39717310256410254
russian_lemma,unigram,2_to_6,1.0,0.6,cold,2500,0.3862133333333333,988,0.3973731025641025
russian_lemma,unigram,2_to_6,1.0,0.6,warm,2500,0.4163748717948718,1068,0.3973731025641025
russian_lemma,unigram,2_to_6,1.0,0.7,cold,2500,0.3862133333333333,988,0.39752110256410256
russian_lemma,unigram,2_to_6,1.0,0.7,warm,2500,0.41677487179487177,1069,0.39752110256410256
russian_lemma,unigram,2_to_6,1.0,0.8,cold,2500,0.3862133333333333,988,0.39752110256410256
russian_lemma,unigram,2_to_6,1.0,0.8,warm,2500,0.41677487179487177,1069,0.39752110256410256
russian_lemma,unigram,2_to_6,1.0,0.9,cold,2500,0.3862133333333333,988,0.39752110256410256
russian_lemma,unigram,2_to_6,1.0,0.9,warm,2500,0.41677487179487177,1069,0.39752110256410256
russian_lemma,unigram,2_to_6,1.0,1.0,cold,2500,0.3862133333333333,988,0.39752110256410256
russian_lemma,unigram,2_to_6,1.0,1.0,warm,2500,0.41677487179487177,1069,0.39752110256410256
russian_lemma,unigram,3_to_3,0.0,0.0,cold,2500,0.28004666666666667,716,0.27284305128205133
russian_lemma,unigram,3_to_3,0.0,0.0,warm,2500,0.2605774358974359,677,0.27284305128205133
russian_lemma,unigram,3_to_3,0.0,0.1,cold,2500,0.45402666666666663,1154,0.45378521794871796
russian_lemma,unigram,3_to_3,0.0,0.1,warm,2500,0.4533741025641026,1172,0.45378521794871796
russian_lemma,unigram,3_to_3,0.0,0.2,cold,2500,0.5089333333333333,1289,0.5156839358974359
russian_lemma,unigram,3_to_3,0.0,0.2,warm,2500,0.5271782051282051,1350,0.5156839358974359
russian_lemma,unigram,3_to_3,0.0,0.3,cold,2500,0.5117333333333333,1296,0.5190512692307692
russian_lemma,unigram,3_to_3,0.0,0.3,warm,2500,0.5315115384615384,1360,0.5190512692307692
russian_lemma,unigram,3_to_3,0.0,0.4,cold,2500,0.5113333333333333,1295,0.5186512692307692
russian_lemma,unigram,3_to_3,0.0,0.4,warm,2500,0.5311115384615384,1359,0.5186512692307692
russian_lemma,unigram,3_to_3,0.0,0.5,cold,2500,0.5113333333333333,1295,0.5186512692307692
russian_lemma,unigram,3_to_3,0.0,0.5,warm,2500,0.5311115384615384,1359,0.5186512692307692
russian_lemma,unigram,3_to_3,0.0,0.56,cold,2500,0.5113333333333333,1295,0.5186512692307692
russian_lemma,unigram,3_to_3,0.0,0.56,warm,2500,0.5311115384615384,1359,0.5186512692307692
russian_lemma,unigram,3_to_3,0.0,0.6,cold,2500,0.5113333333333333,1295,0.5186512692307692
russian_lemma,unigram,3_to_3,0.0,0.6,warm,2500,0.5311115384615384,1359,0.5186512692307692
russian_lemma,unigram,3_to_3,0.0,0.7,cold,2500,0.5113333333333333,1295,0.5186512692307692
russian_lemma,unigram,3_to_3,0.0,0.7,warm,2500,0.5311115384615384,1359,0.5186512692307692
russian_lemma,unigram,3_to_3,0.0,0.8,cold,2500,0.5113333333333333,1295,0.5186512692307692
russian_lemma,unigram,3_to_3,0.0,0.8,warm,2500,0.5311115384615384,1359,0.5186512692307692
russian_lemma,unigram,3_to_3,0.0,0.9,cold,2500,0.5113333333333333,1295,0.5186512692307692
russian_lemma,unigram,3_to_3,0.0,0.9,warm,2500,0.5311115384615384,1359,0.5186512692307692
russian_lemma,unigram,3_to_3,0.0,1.0,cold,2500,0.5113333333333333,1295,0.5186512692307692
russian_lemma,unigram,3_to_3,0.0,1.0,warm,2500,0.5311115384615384,1359,0.5186512692307692
russian_lemma,unigram,3_to_3,0.1,0.0,cold,2500,0.28622666666666663,732,0.28153905128205126
russian_lemma,unigram,3_to_3,0.1,0.0,warm,2500,0.273557435897436,709,0.28153905128205126
russian_lemma,unigram,3_to_3,0.1,0.1,cold,2500,0.44622666666666666,1135,0.44915488461538466
russian_lemma,unigram,3_to_3,0.1,0.1,warm,2500,0.4541407692307693,1173,0.44915488461538466
russian_lemma,unigram,3_to_3,0.1,0.2,cold,2500,0.5181333333333334,1313,0.5249641025641025
russian_lemma,unigram,3_to_3,0.1,0.2,warm,2500,0.5365948717948718,1372,0.5249641025641025
russian_lemma,unigram,3_to_3,0.1,0.3,cold,2500,0.5444666666666667,1378,0.5518638205128205
russian_lemma,unigram,3_to_3,0.1,0.3,warm,2500,0.5644589743589743,1438,0.5518638205128205
russian_lemma,unigram,3_to_3,0.1,0.4,cold,2500,0.5584666666666666,1414,0.5674918205128204
russian_lemma,unigram,3_to_3,0.1,0.4,warm,2500,0.5828589743589743,1486,0.5674918205128204
russian_lemma,unigram,3_to_3,0.1,0.5,cold,2500,0.5667466666666667,1435,0.5765858205128206
russian_lemma,unigram,3_to_3,0.1,0.5,warm,2500,0.5933389743589744,1511,0.5765858205128206
russian_lemma,unigram,3_to_3,0.1,0.56,cold,2500,0.5684266666666666,1439,0.5785618205128205
russian_lemma,unigram,3_to_3,0.1,0.56,warm,2500,0.5958189743589744,1517,0.5785618205128205
russian_lemma,unigram,3_to_3,0.1,0.6,cold,2500,0.5688266666666666,1440,0.5789618205128204
russian_lemma,unigram,3_to_3,0.1,0.6,warm,2500,0.5962189743589743,1518,0.5789618205128204
russian_lemma,unigram,3_to_3,0.1,0.7,cold,2500,0.5688266666666666,1440,0.5789618205128204
russian_lemma,unigram,3_to_3,0.1,0.7,warm,2500,0.5962189743589743,1518,0.5789618205128204
russian_lemma,unigram,3_to_3,0.1,0.8,cold,2500,0.5688266666666666,1440,0.5789618205128204
russian_lemma,unigram,3_to_3,0.1,0.8,warm,2500,0.5962189743589743,1518,0.5789618205128204
russian_lemma,unigram,3_to_3,0.1,0.9,cold,2500,0.5688266666666666,1440,0.5789618205128204
russian_lemma,unigram,3_to_3,0.1,0.9,warm,2500,0.5962189743589743,1518,0.5789618205128204
russian_lemma,unigram,3_to_3,0.1,1.0,cold,2500,0.5688266666666666,1440,0.5789618205128204
russian_lemma,unigram,3_to_3,0.1,1.0,warm,2500,0.5962189743589743,1518,0.5789618205128204
russian_lemma,unigram,3_to_3,0.2,0.0,cold,2500,0.28365999999999997,727,0.28200638461538463
russian_lemma,unigram,3_to_3,0.2,0.0,warm,2500,0.2791907692307693,724,0.28200638461538463
russian_lemma,unigram,3_to_3,0.2,0.1,cold,2500,0.4235933333333333,1079,0.42807555128205127
russian_lemma,unigram,3_to_3,0.2,0.1,warm,2500,0.4357074358974359,1125,0.42807555128205127
russian_lemma,unigram,3_to_3,0.2,0.2,cold,2500,0.5115666666666667,1298,0.516732435897436
russian_lemma,unigram,3_to_3,0.2,0.2,warm,2500,0.5255282051282052,1344,0.516732435897436
russian_lemma,unigram,3_to_3,0.2,0.3,cold,2500,0.5483,1390,0.5571771538461538
russian_lemma,unigram,3_to_3,0.2,0.3,warm,2500,0.5722923076923078,1460,0.5571771538461538
russian_lemma,unigram,3_to_3,0.2,0.4,cold,2500,0.5627,1426,0.5736861538461538
russian_lemma,unigram,3_to_3,0.2,0.4,warm,2500,0.5923923076923077,1510,0.5736861538461538
russian_lemma,unigram,3_to_3,0.2,0.5,cold,2500,0.5670599999999999,1437,0.5780461538461539
russian_lemma,unigram,3_to_3,0.2,0.5,warm,2500,0.5967523076923078,1520,0.5780461538461539
russian_lemma,unigram,3_to_3,0.2,0.56,cold,2500,0.5678599999999999,1439,0.5788461538461538
russian_lemma,unigram,3_to_3,0.2,0.56,warm,2500,0.5975523076923077,1522,0.5788461538461538
russian_lemma,unigram,3_to_3,0.2,0.6,cold,2500,0.5678599999999999,1439,0.5788461538461538
russian_lemma,unigram,3_to_3,0.2,0.6,warm,2500,0.5975523076923077,1522,0.5788461538461538
russian_lemma,unigram,3_to_3,0.2,0.7,cold,2500,0.5678599999999999,1439,0.5788461538461538
russian_lemma,unigram,3_to_3,0.2,0.7,warm,2500,0.5975523076923077,1522,0.5788461538461538
russian_lemma,unigram,3_to_3,0.2,0.8,cold,2500,0.5678599999999999,1439,0.5788461538461538
russian_lemma,unigram,3_to_3,0.2,0.8,warm,2500,0.5975523076923077,1522,0.5788461538461538
russian_lemma,unigram,3_to_3,0.2,0.9,cold,2500,0.5678599999999999,1439,0.5788461538461538
russian_lemma,unigram,3_to_3,0.2,0.9,warm,2500,0.5975523076923077,1522,0.5788461538461538
russian_lemma,unigram,3_to_3,0.2,1.0,cold,2500,0.5678599999999999,1439,0.5788461538461538
russian_lemma,unigram,3_to_3,0.2,1.0,warm,2500,0.5975523076923077,1522,0.5788461538461538
russian_lemma,unigram,3_to_3,0.3,0.0,cold,2500,0.27277999999999997,703,0.2733710512820513
russian_lemma,unigram,3_to_3,0.3,0.0,warm,2500,0.2743774358974359,714,0.2733710512820513
russian_lemma,unigram,3_to_3,0.3,0.1,cold,2500,0.39666,1013,0.40072288461538463
russian_lemma,unigram,3_to_3,0.3,0.1,warm,2500,0.40764076923076925,1053,0.40072288461538463
russian_lemma,unigram,3_to_3,0.3,0.2,cold,2500,0.49027333333333334,1246,0.4970671025641026
russian_lemma,unigram,3_to_3,0.3,0.2,warm,2500,0.5086348717948719,1302,0.4970671025641026
russian_lemma,unigram,3_to_3,0.3,0.3,cold,2500,0.5436333333333334,1378,0.5526338205128205
russian_lemma,unigram,3_to_3,0.3,0.3,warm,2500,0.5679589743589744,1449,0.5526338205128205
russian_lemma,unigram,3_to_3,0.3,0.4,cold,2500,0.5604466666666666,1421,0.5724441538461538
russian_lemma,unigram,3_to_3,0.3,0.4,warm,2500,0.5928723076923077,1511,0.5724441538461538
russian_lemma,unigram,3_to_3,0.3,0.5,cold,2500,0.5621266666666667,1425,0.5741241538461539
russian_lemma,unigram,3_to_3,0.3,0.5,warm,2500,0.5945523076923077,1515,0.5741241538461539
russian_lemma,unigram,3_to_3,0.3,0.56,cold,2500,0.5621266666666667,1425,0.5742721538461539
russian_lemma,unigram,3_to_3,0.3,0.56,warm,2500,0.5949523076923078,1516,0.5742721538461539
russian_lemma,unigram,3_to_3,0.3,0.6,cold,2500,0.5621266666666667,1425,0.5742721538461539
russian_lemma,unigram,3_to_3,0.3,0.6,warm,2500,0.5949523076923078,1516,0.5742721538461539
russian_lemma,unigram,3_to_3,0.3,0.7,cold,2500,0.5621266666666667,1425,0.5742721538461539
russian_lemma,unigram,3_to_3,0.3,0.7,warm,2500,0.5949523076923078,1516,0.5742721538461539
russian_lemma,unigram,3_to_3,0.3,0.8,cold,2500,0.5621266666666667,1425,0.5742721538461539
russian_lemma,unigram,3_to_3,0.3,0.8,warm,2500,0.5949523076923078,1516,0.5742721538461539
russian_lemma,unigram,3_to_3,0.3,0.9,cold,2500,0.5621266666666667,1425,0.5742721538461539
russian_lemma,unigram,3_to_3,0.3,0.9,warm,2500,0.5949523076923078,1516,0.5742721538461539
russian_lemma,unigram,3_to_3,0.3,1.0,cold,2500,0.5621266666666667,1425,0.5742721538461539
russian_lemma,unigram,3_to_3,0.3,1.0,warm,2500,0.5949523076923078,1516,0.5742721538461539
russian_lemma,unigram,3_to_3,0.4,0.0,cold,2500,0.25949999999999995,670,0.26247138461538455
russian_lemma,unigram,3_to_3,0.4,0.0,warm,2500,0.26753076923076924,696,0.26247138461538455
russian_lemma,unigram,3_to_3,0.4,0.1,cold,2500,0.3755266666666667,963,0.3818835512820513
russian_lemma,unigram,3_to_3,0.4,0.1,warm,2500,0.39270743589743595,1015,0.3818835512820513
russian_lemma,unigram,3_to_3,0.4,0.2,cold,2500,0.4596733333333334,1169,0.4649624358974359
russian_lemma,unigram,3_to_3,0.4,0.2,warm,2500,0.47396820512820514,1214,0.4649624358974359
russian_lemma,unigram,3_to_3,0.4,0.3,cold,2500,0.5260333333333334,1335,0.535762435897436
russian_lemma,unigram,3_to_3,0.4,0.3,warm,2500,0.5523282051282052,1410,0.535762435897436
russian_lemma,unigram,3_to_3,0.4,0.4,cold,2500,0.5505133333333333,1397,0.5633751025641025
russian_lemma,unigram,3_to_3,0.4,0.4,warm,2500,0.5852748717948718,1491,0.5633751025641025
russian_lemma,unigram,3_to_3,0.4,0.5,cold,2500,0.5545266666666666,1407,0.5677214358974358
russian_lemma,unigram,3_to_3,0.4,0.5,warm,2500,0.5901882051282051,1504,0.5677214358974358
russian_lemma,unigram,3_to_3,0.4,0.56,cold,2500,0.5545266666666666,1407,0.5677214358974358
russian_lemma,unigram,3_to_3,0.4,0.56,warm,2500,0.5901882051282051,1504,0.5677214358974358
russian_lemma,unigram,3_to_3,0.4,0.6,cold,2500,0.5545266666666666,1407,0.5677214358974358
russian_lemma,unigram,3_to_3,0.4,0.6,warm,2500,0.5901882051282051,1504,0.5677214358974358
russian_lemma,unigram,3_to_3,0.4,0.7,cold,2500,0.5545266666666666,1407,0.5677214358974358
russian_lemma,unigram,3_to_3,0.4,0.7,warm,2500,0.5901882051282051,1504,0.5677214358974358
russian_lemma,unigram,3_to_3,0.4,0.8,cold,2500,0.5545266666666666,1407,0.5677214358974358
russian_lemma,unigram,3_to_3,0.4,0.8,warm,2500,0.5901882051282051,1504,0.5677214358974358
russian_lemma,unigram,3_to_3,0.4,0.9,cold,2500,0.5545266666666666,1407,0.5677214358974358
russian_lemma,unigram,3_to_3,0.4,0.9,warm,2500,0.5901882051282051,1504,0.5677214358974358
russian_lemma,unigram,3_to_3,0.4,1.0,cold,2500,0.5545266666666666,1407,0.5677214358974358
russian_lemma,unigram,3_to_3,0.4,1.0,warm,2500,0.5901882051282051,1504,0.5677214358974358
russian_lemma,unigram,3_to_3,0.5,0.0,cold,2500,0.25009999999999993,647,0.25483505128205125
russian_lemma,unigram,3_to_3,0.5,0.0,warm,2500,0.2628974358974359,683,0.25483505128205125
russian_lemma,unigram,3_to_3,0.5,0.1,cold,2500,0.35519333333333336,911,0.36212988461538465
russian_lemma,unigram,3_to_3,0.5,0.1,warm,2500,0.37394076923076924,968,0.36212988461538465
russian_lemma,unigram,3_to_3,0.5,0.2,cold,2500,0.4394733333333334,1119,0.44553943589743583
russian_lemma,unigram,3_to_3,0.5,0.2,warm,2500,0.45586820512820503,1171,0.44553943589743583
russian_lemma,unigram,3_to_3,0.5,0.3,cold,2500,0.4992333333333334,1268,0.511108435897436
russian_lemma,unigram,3_to_3,0.5,0.3,warm,2500,0.5313282051282052,1356,0.511108435897436
russian_lemma,unigram,3_to_3,0.5,0.4,cold,2500,0.5367133333333334,1362,0.5495997692307693
russian_lemma,unigram,3_to_3,0.5,0.4,warm,2500,0.5715415384615385,1456,0.5495997692307693
russian_lemma,unigram,3_to_3,0.5,0.5,cold,2500,0.5459266666666667,1385,0.5606137692307692
russian_lemma,unigram,3_to_3,0.5,0.5,warm,2500,0.5856215384615384,1492,0.5606137692307692
russian_lemma,unigram,3_to_3,0.5,0.56,cold,2500,0.5473266666666666,1389,0.5622481025641026
russian_lemma,unigram,3_to_3,0.5,0.56,warm,2500,0.5876548717948719,1498,0.5622481025641026
russian_lemma,unigram,3_to_3,0.5,0.6,cold,2500,0.5477266666666667,1390,0.5627961025641026
russian_lemma,unigram,3_to_3,0.5,0.6,warm,2500,0.5884548717948718,1500,0.5627961025641026
russian_lemma,unigram,3_to_3,0.5,0.7,cold,2500,0.5477266666666667,1390,0.5627961025641026
russian_lemma,unigram,3_to_3,0.5,0.7,warm,2500,0.5884548717948718,1500,0.5627961025641026
russian_lemma,unigram,3_to_3,0.5,0.8,cold,2500,0.5477266666666667,1390,0.5627961025641026
russian_lemma,unigram,3_to_3,0.5,0.8,warm,2500,0.5884548717948718,1500,0.5627961025641026
russian_lemma,unigram,3_to_3,0.5,0.9,cold,2500,0.5477266666666667,1390,0.5627961025641026
russian_lemma,unigram,3_to_3,0.5,0.9,warm,2500,0.5884548717948718,1500,0.5627961025641026
russian_lemma,unigram,3_to_3,0.5,1.0,cold,2500,0.5477266666666667,1390,0.5627961025641026
russian_lemma,unigram,3_to_3,0.5,1.0,warm,2500,0.5884548717948718,1500,0.5627961025641026
russian_lemma,unigram,3_to_3,0.6,0.0,cold,2500,0.24717999999999998,642,0.2510393846153846
russian_lemma,unigram,3_to_3,0.6,0.0,warm,2500,0.25761076923076925,670,0.2510393846153846
russian_lemma,unigram,3_to_3,0.6,0.1,cold,2500,0.3420600000000001,880,0.34811993589743595
russian_lemma,unigram,3_to_3,0.6,0.1,warm,2500,0.3584382051282051,931,0.34811993589743595
russian_lemma,unigram,3_to_3,0.6,0.2,cold,2500,0.4172733333333334,1065,0.42526343589743587
russian_lemma,unigram,3_to_3,0.6,0.2,warm,2500,0.43886820512820507,1129,0.42526343589743587
russian_lemma,unigram,3_to_3,0.6,0.3,cold,2500,0.4760333333333334,1210,0.486502435897436
russian_lemma,unigram,3_to_3,0.6,0.3,warm,2500,0.5043282051282053,1287,0.486502435897436
russian_lemma,unigram,3_to_3,0.6,0.4,cold,2500,0.5169133333333333,1314,0.5280484358974359
russian_lemma,unigram,3_to_3,0.6,0.4,warm,2500,0.5470082051282051,1396,0.5280484358974359
russian_lemma,unigram,3_to_3,0.6,0.5,cold,2500,0.5411933333333333,1373,0.5543757692307691
russian_lemma,unigram,3_to_3,0.6,0.5,warm,2500,0.5768215384615384,1469,0.5543757692307691
russian_lemma,unigram,3_to_3,0.6,0.56,cold,2500,0.5449266666666667,1382,0.5587257692307692
russian_lemma,unigram,3_to_3,0.6,0.56,warm,2500,0.5822215384615385,1483,0.5587257692307692
russian_lemma,unigram,3_to_3,0.6,0.6,cold,2500,0.5455266666666666,1384,0.5596587692307692
russian_lemma,unigram,3_to_3,0.6,0.6,warm,2500,0.5837215384615384,1487,0.5596587692307692
russian_lemma,unigram,3_to_3,0.6,0.7,cold,2500,0.5465266666666666,1387,0.5610041025641025
russian_lemma,unigram,3_to_3,0.6,0.7,warm,2500,0.5856548717948719,1493,0.5610041025641025
russian_lemma,unigram,3_to_3,0.6,0.8,cold,2500,0.5465266666666666,1387,0.5610041025641025
russian_lemma,unigram,3_to_3,0.6,0.8,warm,2500,0.5856548717948719,1493,0.5610041025641025
russian_lemma,unigram,3_to_3,0.6,0.9,cold,2500,0.5465266666666666,1387,0.5610041025641025
russian_lemma,unigram,3_to_3,0.6,0.9,warm,2500,0.5856548717948719,1493,0.5610041025641025
russian_lemma,unigram,3_to_3,0.6,1.0,cold,2500,0.5465266666666666,1387,0.5610041025641025
russian_lemma,unigram,3_to_3,0.6,1.0,warm,2500,0.5856548717948719,1493,0.5610041025641025
russian_lemma,unigram,3_to_3,0.7,0.0,cold,2500,0.24384666666666663,632,0.24596705128205126
russian_lemma,unigram,3_to_3,0.7,0.0,warm,2500,0.24957743589743592,650,0.24596705128205126
russian_lemma,unigram,3_to_3,0.7,0.1,cold,2500,0.3355266666666667,862,0.3406616025641026
russian_lemma,unigram,3_to_3,0.7,0.1,warm,2500,0.34940487179487184,906,0.3406616025641026
russian_lemma,unigram,3_to_3,0.7,0.2,cold,2500,0.3989400000000001,1018,0.40781810256410267
russian_lemma,unigram,3_to_3,0.7,0.2,warm,2500,0.4229348717948718,1086,0.40781810256410267
russian_lemma,unigram,3_to_3,0.7,0.3,cold,2500,0.45461999999999997,1156,0.4634981025641025
russian_lemma,unigram,3_to_3,0.7,0.3,warm,2500,0.47861487179487183,1224,0.4634981025641025
russian_lemma,unigram,3_to_3,0.7,0.4,cold,2500,0.49318,1253,0.5051291025641026
russian_lemma,unigram,3_to_3,0.7,0.4,warm,2500,0.5254748717948718,1342,0.5051291025641026
russian_lemma,unigram,3_to_3,0.7,0.5,cold,2500,0.5262600000000001,1336,0.538036435897436
russian_lemma,unigram,3_to_3,0.7,0.5,warm,2500,0.5580882051282052,1422,0.538036435897436
russian_lemma,unigram,3_to_3,0.7,0.56,cold,2500,0.53906,1367,0.5515024358974359
russian_lemma,unigram,3_to_3,0.7,0.56,warm,2500,0.5726882051282052,1459,0.5515024358974359
russian_lemma,unigram,3_to_3,0.7,0.6,cold,2500,0.5422600000000001,1375,0.555294435897436
russian_lemma,unigram,3_to_3,0.7,0.6,warm,2500,0.5774882051282052,1471,0.555294435897436
russian_lemma,unigram,3_to_3,0.7,0.7,cold,2500,0.5437933333333332,1379,0.5579254358974359
russian_lemma,unigram,3_to_3,0.7,0.7,warm,2500,0.5819882051282053,1483,0.5579254358974359
russian_lemma,unigram,3_to_3,0.7,0.8,cold,2500,0.5447933333333332,1382,0.5592707692307692
russian_lemma,unigram,3_to_3,0.7,0.8,warm,2500,0.5839215384615385,1489,0.5592707692307692
russian_lemma,unigram,3_to_3,0.7,0.9,cold,2500,0.5447933333333332,1382,0.5592707692307692
russian_lemma,unigram,3_to_3,0.7,0.9,warm,2500,0.5839215384615385,1489,0.5592707692307692
russian_lemma,unigram,3_to_3,0.7,1.0,cold,2500,0.5447933333333332,1382,0.5592707692307692
russian_lemma,unigram,3_to_3,0.7,1.0,warm,2500,0.5839215384615385,1489,0.5592707692307692
russian_lemma,unigram,3_to_3,0.8,0.0,cold,2500,0.23864666666666662,618,0.24169205128205123
russian_lemma,unigram,3_to_3,0.8,0.0,warm,2500,0.24687743589743585,643,0.24169205128205123
russian_lemma,unigram,3_to_3,0.8,0.1,cold,2500,0.32799333333333336,845,0.3335722692307692
russian_lemma,unigram,3_to_3,0.8,0.1,warm,2500,0.3430715384615385,891,0.3335722692307692
russian_lemma,unigram,3_to_3,0.8,0.2,cold,2500,0.38706,990,0.3963451025641025
russian_lemma,unigram,3_to_3,0.8,0.2,warm,2500,0.4121548717948717,1059,0.3963451025641025
russian_lemma,unigram,3_to_3,0.8,0.3,cold,2500,0.4285,1093,0.4377851025641025
russian_lemma,unigram,3_to_3,0.8,0.3,warm,2500,0.4535948717948717,1163,0.4377851025641025
russian_lemma,unigram,3_to_3,0.8,0.4,cold,2500,0.46998,1196,0.4803011025641025
russian_lemma,unigram,3_to_3,0.8,0.4,warm,2500,0.4978748717948718,1272,0.4803011025641025
russian_lemma,unigram,3_to_3,0.8,0.5,cold,2500,0.5030600000000001,1278,0.5157491025641027
russian_lemma,unigram,3_to_3,0.8,0.5,warm,2500,0.537354871794872,1371,0.5157491025641027
russian_lemma,unigram,3_to_3,0.8,0.56,cold,2500,0.5190600000000001,1318,0.531650435897436
russian_lemma,unigram,3_to_3,0.8,0.56,warm,2500,0.5530882051282052,1409,0.531650435897436
russian_lemma,unigram,3_to_3,0.8,0.6,cold,2500,0.5300600000000001,1346,0.542502435897436
russian_lemma,unigram,3_to_3,0.8,0.6,warm,2500,0.5636882051282052,1436,0.542502435897436
russian_lemma,unigram,3_to_3,0.8,0.7,cold,2500,0.5405933333333333,1371,0.5549844358974358
russian_lemma,unigram,3_to_3,0.8,0.7,warm,2500,0.5794882051282052,1476,0.5549844358974358
russian_lemma,unigram,3_to_3,0.8,0.8,cold,2500,0.5411933333333332,1373,0.5559174358974359
russian_lemma,unigram,3_to_3,0.8,0.8,warm,2500,0.5809882051282053,1480,0.5559174358974359
russian_lemma,unigram,3_to_3,0.8,0.9,cold,2500,0.5421933333333332,1376,0.5572627692307692
russian_lemma,unigram,3_to_3,0.8,0.9,warm,2500,0.5829215384615385,1486,0.5572627692307692
russian_lemma,unigram,3_to_3,0.8,1.0,cold,2500,0.5421933333333332,1376,0.5572627692307692
russian_lemma,unigram,3_to_3,0.8,1.0,warm,2500,0.5829215384615385,1486,0.5572627692307692
russian_lemma,unigram,3_to_3,0.9,0.0,cold,2500,0.23134666666666662,600,0.2337753846153846
russian_lemma,unigram,3_to_3,0.9,0.0,warm,2500,0.23791076923076926,621,0.2337753846153846
russian_lemma,unigram,3_to_3,0.9,0.1,cold,2500,0.31246,805,0.3187049358974359
russian_lemma,unigram,3_to_3,0.9,0.1,warm,2500,0.32933820512820516,854,0.3187049358974359
russian_lemma,unigram,3_to_3,0.9,0.2,cold,2500,0.37486,960,0.38373193589743587
